interactant_id,name,organism
BE0009263,Threonine--tRNA ligase,Plasmodium falciparum (isolate 3D7)
BE0009264,cAMP-dependent protein kinase regulatory subunit,Plasmodium falciparum (isolate 3D7)
BE0009266,Thioredoxin-like protein,Plasmodium falciparum (isolate 3D7)
BE0009267,60S ribosomal protein L21,Plasmodium falciparum (isolate 3D7)
BE0009268,"60S ribosomal protein L14, putative",Plasmodium falciparum (isolate 3D7)
BE0009269,Inner membrane complex sub-compartment protein 3,Plasmodium falciparum (isolate 3D7)
BE0009270,"HSP40, subfamily A",Plasmodium falciparum (isolate 3D7)
BE0009271,Pyridoxal 5'-phosphate synthase subunit Pdx1,Plasmodium falciparum (isolate 3D7)
BE0009324,Bone morphogenetic protein receptor type-2,Humans
BE0009272,Bone morphogenetic protein receptor type-1A,Humans
BE0009917,Receptor tyrosine-protein kinase erbB-3,Humans
BE0009683,Melanocortin receptor 3,Humans
BE0009684,Melanocortin receptor 5,Humans
BE0009862,RNA-directed RNA polymerase L,Zaire ebolavirus (strain Mayinga-76)
BE0009456,LIM domain kinase 2,Humans
BE0010122,Dual specificity mitogen-activated protein kinase kinase 4,Humans
BE0009388,Serine/threonine-protein kinase 36,Humans
BE0009378,Hydrogen potassium ATPase,Humans
BE0009525,Serine/threonine-protein kinase D1,Humans
BE0009508,Serine/threonine-protein kinase PAK 4,Humans
BE0018249,Interleukin-17 receptor A,Humans
BE0020027,Interleukin-17 receptor B,Humans
BE0017016,Interleukin-17 receptor C,Humans
BE0017358,Interleukin-17 receptor D,Humans
BE0017393,Interleukin-17 receptor E,Humans
BE0014590,"Myosin-binding protein C, cardiac-type",Humans
BE0010011,Nitroreductases,Trypanosoma cruzi
BE0009665,Sclerostin,Humans
BE0009867,ATP-citrate synthase,Humans
BE0009868,Long-chain fatty acid transport protein 2,Humans
BE0009503,NUAK family SNF1-like kinase 2,Humans
BE0009694,Exportin-1,Humans
BE0027699,Cardiolipin,Humans and other mammals
BE0009501,NT-3 growth factor receptor,Humans
BE0008672,Arylamine N-acetyltransferase,Helicobacter pylori
BE0010747,Bromodomain-containing protein 4,Humans
BE0009379,Calcium-dependent protein kinase 1,Plasmodium falciparum (isolate 3D7)
BE0009380,Ribosomal protein S6 kinase alpha-6,Humans
BE0009381,"Atypical kinase COQ8A, mitochondrial",Humans
BE0009382,Serine/threonine-protein kinase NIM1,Humans
BE0009383,Serine/threonine-protein kinase 24,Humans
BE0009384,Serine/threonine-protein kinase 3,Humans
BE0009386,Serine/threonine-protein kinase 33,Humans
BE0009387,Serine/threonine-protein kinase 35,Humans
BE0009389,Serine/threonine-protein kinase 38,Humans
BE0009390,Serine/threonine-protein kinase 38-like,Humans
BE0009391,STE20/SPS1-related proline-alanine-rich protein kinase,Humans
BE0009392,Serine/threonine-protein kinase TAO1,Humans
BE0009393,Serine/threonine-protein kinase TAO3,Humans
BE0009394,Serine/threonine-protein kinase TBK1,Humans
BE0009395,Dual specificity testis-specific protein kinase 1,Humans
BE0009396,Tyrosine-protein kinase receptor Tie-1,Humans
BE0009397,Serine/threonine-protein kinase tousled-like 1,Humans
BE0009398,Serine/threonine-protein kinase tousled-like 2,Humans
BE0009399,TRAF2 and NCK-interacting protein kinase,Humans
BE0009400,Non-receptor tyrosine-protein kinase TNK1,Humans
BE0009401,Serine/threonine-protein kinase TNNI3K,Humans
BE0009402,Testis-specific serine/threonine-protein kinase 1,Humans
BE0009403,Tyrosine-protein kinase TXK,Humans
BE0009405,Serine/threonine-protein kinase ULK1,Humans
BE0009406,Serine/threonine-protein kinase ULK2,Humans
BE0009407,Serine/threonine-protein kinase ULK3,Humans
BE0009408,Mitogen-activated protein kinase kinase kinase 19,Humans
BE0009409,AP2-associated protein kinase 1,Humans
BE0009410,"Atypical kinase COQ8B, mitochondrial",Humans
BE0009411,Ankyrin repeat and protein kinase domain-containing protein 1,Humans
BE0009413,Tyrosine-protein kinase Blk,Humans
BE0009414,BMP-2-inducible protein kinase,Humans
BE0009415,Bone morphogenetic protein receptor type-1B,Humans
BE0009416,Cytoplasmic tyrosine-protein kinase BMX,Humans
BE0009417,Calcium/calmodulin-dependent protein kinase type 1,Humans
BE0009418,Calcium/calmodulin-dependent protein kinase kinase 1,Humans
BE0009419,Calcium/calmodulin-dependent protein kinase kinase 2,Humans
BE0009420,Kappa-casein,Humans
BE0009421,Serine/threonine-protein kinase MRCK gamma,Humans
BE0009422,Cyclin-dependent kinase-like 1,Humans
BE0009423,Cyclin-dependent kinase-like 2,Humans
BE0009424,Citron Rho-interacting kinase,Humans
BE0009425,Dual specificity protein kinase CLK2,Humans
BE0009426,Dual specificity protein kinase CLK4,Humans
BE0009428,Death-associated protein kinase 2,Humans
BE0009429,Serine/threonine-protein kinase DCLK1,Humans
BE0009430,Serine/threonine-protein kinase DCLK2,Humans
BE0009431,Serine/threonine-protein kinase DCLK3,Humans
BE0009432,Dual specificity tyrosine-phosphorylation-regulated kinase 1B,Humans
BE0009433,Eukaryotic translation initiation factor 2-alpha kinase 1,Humans
BE0009435,eIF-2-alpha kinase GCN2,Humans
BE0009436,Ephrin type-A receptor 1,Humans
BE0009437,Ephrin type-A receptor 3,Humans
BE0009438,Ephrin type-A receptor 4,Humans
BE0009439,Ephrin type-A receptor 6,Humans
BE0009440,Ephrin type-A receptor 8,Humans
BE0009442,Ephrin type-B receptor 6,Humans
BE0009443,Tyrosine-protein kinase Fer,Humans
BE0009444,Tyrosine-protein kinase Fes/Fps,Humans
BE0009445,Cyclin-G-associated kinase,Humans
BE0009447,Homeodomain-interacting protein kinase 2,Humans
BE0009448,Homeodomain-interacting protein kinase 3,Humans
BE0009449,Serine/threonine-protein kinase ICK,Humans
BE0009450,Inhibitor of nuclear factor kappa-B kinase subunit epsilon,Humans
BE0009451,Insulin receptor-related protein,Humans
BE0009452,Interleukin-1 receptor-associated kinase 1,Humans
BE0009453,Interleukin-1 receptor-associated kinase 3,Humans
BE0009454,Serine/threonine-protein kinase SIK3,Humans
BE0009455,Serine/threonine-protein kinase LATS1,Humans
BE0009457,Leucine-rich repeat serine/threonine-protein kinase 2,Humans
BE0009458,Leukocyte tyrosine kinase receptor,Humans
BE0009459,Dual specificity mitogen-activated protein kinase kinase 3,Humans
BE0009460,Dual specificity mitogen-activated protein kinase kinase 5,Humans
BE0009461,Dual specificity mitogen-activated protein kinase kinase 6,Humans
BE0009462,Mitogen-activated protein kinase kinase kinase 10,Humans
BE0009463,Mitogen-activated protein kinase kinase kinase 11,Humans
BE0009464,Mitogen-activated protein kinase kinase kinase 12,Humans
BE0009465,Mitogen-activated protein kinase kinase kinase 13,Humans
BE0009466,Mitogen-activated protein kinase kinase kinase 15,Humans
BE0009467,Mitogen-activated protein kinase kinase kinase 3,Humans
BE0009468,Mitogen-activated protein kinase kinase kinase 4,Humans
BE0009469,Mitogen-activated protein kinase kinase kinase 6,Humans
BE0009470,Mitogen-activated protein kinase kinase kinase kinase 1,Humans
BE0009471,Mitogen-activated protein kinase kinase kinase kinase 2,Humans
BE0009472,Mitogen-activated protein kinase kinase kinase kinase 3,Humans
BE0009473,Mitogen-activated protein kinase kinase kinase kinase 4,Humans
BE0009474,Mitogen-activated protein kinase kinase kinase kinase 5,Humans
BE0009475,Mitogen-activated protein kinase 15,Humans
BE0009476,Mitogen-activated protein kinase 4,Humans
BE0009477,Mitogen-activated protein kinase 7,Humans
BE0009479,Serine/threonine-protein kinase MARK1,Humans
BE0009480,Serine/threonine-protein kinase MARK2,Humans
BE0009481,MAP/microtubule affinity-regulating kinase 3,Humans
BE0009482,MAP/microtubule affinity-regulating kinase 4,Humans
BE0009483,CLIP-associating protein 1,Humans
BE0009484,Microtubule-associated serine/threonine-protein kinase 1,Humans
BE0009485,Megakaryocyte-associated tyrosine-protein kinase,Humans
BE0009486,Maternal embryonic leucine zipper kinase,Humans
BE0009487,Misshapen-like kinase 1,Humans
BE0009488,MAP kinase-interacting serine/threonine-protein kinase 1,Humans
BE0009489,MAP kinase-interacting serine/threonine-protein kinase 2,Humans
BE0009491,"Muscle, skeletal receptor tyrosine-protein kinase",Humans
BE0009493,Myosin light chain kinase 3,Humans
BE0009494,Myosin light chain kinase family member 4,Humans
BE0009495,Myosin-IIIa,Humans
BE0009496,Serine/threonine-protein kinase Nek1,Humans
BE0009497,Serine/threonine-protein kinase Nek3,Humans
BE0009498,Serine/threonine-protein kinase Nek4,Humans
BE0009499,Serine/threonine-protein kinase Nek5,Humans
BE0009500,Serine/threonine-protein kinase Nek9,Humans
BE0009502,NUAK family SNF1-like kinase 1,Humans
BE0009504,Serine/threonine-protein kinase OSR1,Humans
BE0009505,Serine/threonine-protein kinase PAK 1,Humans
BE0009506,Serine/threonine-protein kinase PAK 2,Humans
BE0009507,Serine/threonine-protein kinase PAK 3,Humans
BE0009509,Serine/threonine-protein kinase PAK 6,Humans
BE0009510,Serine/threonine-protein kinase PAK 5,Humans
BE0009511,Cyclin-dependent kinase 17,Humans
BE0009512,"Phosphorylase b kinase gamma catalytic chain, skeletal muscle/heart isoform",Humans
BE0009514,Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit beta,Humans
BE0009515,Phosphatidylinositol 3-kinase C2 domain-containing subunit gamma,Humans
BE0009516,Serine/threonine-protein kinase pim-3,Humans
BE0009517,Phosphatidylinositol 5-phosphate 4-kinase type-2 beta,Humans
BE0009518,Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma,Humans
BE0009519,Membrane-associated tyrosine- and threonine-specific cdc2-inhibitory kinase,Humans
BE0009520,Serine/threonine-protein kinase N1,Humans
BE0009521,Serine/threonine-protein kinase N2,Humans
BE0009522,Serine/threonine-protein kinase PLK2,Humans
BE0009523,Serine/threonine-protein kinase PLK3,Humans
BE0009524,Serine/threonine-protein kinase PLK4,Humans
BE0009526,cGMP-dependent protein kinase 2,Humans
BE0009527,Serine/threonine-protein kinase PRP4 homolog,Humans
BE0009528,Serine/threonine-protein kinase RIO1,Humans
BE0009529,Serine/threonine-protein kinase RIO2,Humans
BE0009530,Serine/threonine-protein kinase RIO3,Humans
BE0009531,Receptor-interacting serine/threonine-protein kinase 1,Humans
BE0009532,Receptor-interacting serine/threonine-protein kinase 2,Humans
BE0009533,Receptor-interacting serine/threonine-protein kinase 4,Humans
BE0009535,Serine/threonine-protein kinase SBK1,Humans
BE0009536,Uncharacterized serine/threonine-protein kinase SBK3,Humans
BE0009537,Serine/threonine-protein kinase Sgk3,Humans
BE0009538,Serine/threonine-protein kinase SIK2,Humans
BE0009539,SNF-related serine/threonine-protein kinase,Humans
BE0009540,Tyrosine-protein kinase Srms,Humans
BE0009541,Serine/threonine-protein kinase 10,Humans
BE0009542,Serine/threonine-protein kinase 16,Humans
BE0009543,Serine/threonine-protein kinase 17A,Humans
BE0009544,Serine/threonine-protein kinase 32A,Humans
BE0010298,Phosphatidylinositol 3-kinase,Humans
BE0010048,Cytochrome P450 4F3,Humans
BE0009559,Envelope phospholipase OPG057,Variola virus (isolate Human/India/Ind3/1967)
BE0010028,Angiopoietin-2,Humans
BE0010221,CMV DNA Terminase Complex,Human Cytomegalovirus
BE0009746,Beta-lactamase SHV,Escherichia coli
BE0009745,Beta-lactamase,Klebsiella pneumoniae
BE0009360,Beta-lactamase,Klebsiella pneumoniae
BE0003472,Activin receptor type-2A,Humans
BE0010786,Growth/differentiation factor 11,Humans
BE0015530,Tyrosine-protein kinase STYK1,Humans
BE0010068,DNA polymerase,Variola virus
BE0010070,Variola virus DNA,Variola virus
BE0013106,DNA polymerase delta catalytic subunit,Humans
BE0020436,DNA polymerase delta subunit 4,Humans
BE0010884,DNA polymerase subunit gamma-1,Humans
BE0010885,DNA polymerase subunit gamma-2,Humans
BE0016315,DNA polymerase nu,Humans
BE0010760,DNA polymerase theta,Humans
BE0003273,LicC protein,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4)
BE0002370,Calcitonin gene-related peptide 2,Humans
BE0009680,B-cell antigen receptor complex-associated protein beta chain,Humans
BE0009630,Excretory Secretory (ES) proteins,Fasciola hepatica
BE0009679,Endothelial PAS domain-containing protein 1,Humans
BE0010022,Spike glycoprotein,SARS-CoV-2
BE0009866,RNA-directed RNA polymerase catalytic subunit,Influenza A virus (strain A/Silky Chicken/Hong Kong/SF189/2001 H5N1 genotype A)
BE0010067,GTP-binding protein RHO1,Baker's yeast
BE0009787,C-C chemokine receptor type 4,Humans
BE0009548,Gastrin,Humans
BE0009149,Retinoid isomerohydrolase,Humans
BE0020789,"rRNA methyltransferase 2, mitochondrial",Humans
BE0027700,DNA gyrase subunit B,Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)
BE0009718,Large ribosomal subunit protein uL22,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4)
BE0009336,A disintegrin and metalloproteinase with thrombospondin motifs 13,Humans
BE0009562,Histone-lysine N-methyltransferase EZH2,Humans
BE0009849,Histone-lysine N-methyltransferase EZH1,Humans
BE0009918,Tumor-associated calcium signal transducer 2,Humans
BE0010184,Interleukin-17F,Humans
BE0009798,Nectin-4,Humans
BE0010784,Delta-like protein 3,Humans
BE0010188,Asialoglycoprotein receptor 1,Humans
BE0008671,Toxin B,Peptoclostridium difficile
BE0005577,Glutathione,Humans
BE0009143,"Survival of motor neuron 1, telomeric",Humans
BE0011158,Tripeptidyl-peptidase 1,Humans
BE0009368,Sodium/myo-inositol cotransporter,Humans
BE0003675,Large ribosomal subunit protein bL32,Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / LMG 4051 / NBRC 15346 / NCIMB 9279 / R1 / VKM B-1422)
BE0003674,Large ribosomal subunit protein uL4,Escherichia coli (strain K12)
BE0004850,Transferrin receptor,Humans
BE0009858,Hepcidin,Humans
BE0009859,Plasma membrane ascorbate-dependent reductase CYBRD1,Humans
BE0009856,Ferroportin,Humans
BE0013264,Microtubule-associated protein 1B,Humans
BE0009323,Nucleotide-binding oligomerization domain-containing protein 2,Humans
BE0009367,Sodium channel protein,Pediculus humanus
BE0004762,Cytochrome P450 2A1,Rat
BE0009344,Lactose,Humans
BE0009355,Botulinum neurotoxin type E,Clostridium botulinum
BE0009353,Botulinum neurotoxin type C,Clostridium botulinum
BE0009357,Botulinum neurotoxin type G,Clostridium botulinum
BE0009356,Botulinum neurotoxin type F,Clostridium botulinum
BE0009354,Botulinum neurotoxin type D,Clostridium botulinum
BE0010540,Tumor necrosis factor receptor superfamily member 16,Humans
BE0009370,Thiol groups,Humans
BE0009736,Polymerase acidic protein,Influenza A virus (strain A/Puerto Rico/8/1934 H1N1)
BE0009935,Diacylglycerol kinase,Humans
BE0020499,Interleukin-37,Humans
BE0009341,Transuranium elements,Humans
BE0010448,Fibroblast growth factor 23,Humans
BE0010284,Adenosine receptor,Humans
BE0009861,Claudin-16,Humans
BE0009863,Solute carrier family 41 member 1,Humans
BE0009864,"Magnesium transporter MRS2 homolog, mitochondrial",Humans
BE0009910,Histidine-rich glycoprotein,Humans
BE0009915,C->U-editing enzyme APOBEC-1,Humans
BE0009916,Semenogelin-2,Humans
BE0009891,Proton-coupled zinc antiporter SLC30A1,Humans
BE0009892,Proton-coupled zinc antiporter SLC30A2,Humans
BE0009895,Probable proton-coupled zinc antiporter SLC30A3,Humans
BE0009886,Probable proton-coupled zinc antiporter SLC30A4,Humans
BE0009907,Zinc transporter 6,Humans
BE0009898,Proton-coupled zinc antiporter SLC30A5,Humans
BE0009885,Zinc transporter 7,Humans
BE0009896,Proton-coupled zinc antiporter SLC30A8,Humans
BE0009890,"Proton-coupled zinc antiporter SLC30A9, mitochondrial",Humans
BE0009902,Zinc transporter ZIP1,Humans
BE0009889,Zinc transporter ZIP2,Humans
BE0009904,Zinc transporter ZIP3,Humans
BE0009894,Zinc transporter ZIP4,Humans
BE0009888,Zinc transporter ZIP5,Humans
BE0009887,Zinc transporter ZIP6,Humans
BE0009893,Zinc transporter SLC39A7,Humans
BE0009901,Metal cation symporter ZIP8,Humans
BE0009905,Zinc transporter ZIP9,Humans
BE0009884,Zinc transporter ZIP10,Humans
BE0009906,Zinc transporter ZIP11,Humans
BE0009897,Zinc transporter ZIP12,Humans
BE0009900,Zinc transporter ZIP13,Humans
BE0009563,Transthyretin mRNA,Humans
BE0010016,Replicase polyprotein 1ab,SARS-CoV-2
BE0010019,Replicase polyprotein 1ab,Middle East respiratory syndrome-related coronavirus (isolate United Kingdom/H123990006/2012)
BE0027919,Arginine,
BE0010218,Superoxide dismutase 1 (SOD1),Humans
BE0010189,Lymphocyte activation gene 3 protein,Humans
BE0009805,MexAB-OprM efflux system,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)
BE0009806,Catecholate siderophore receptor Fiu,Escherichia coli (strain K12)
BE0009807,Putative outer membrane ferric siderophore receptor,Pseudomonas aeruginosa (strain UCBPP-PA14)
BE0011002,Human telomerase RNA component,Humans
BE0002478,Telomerase-binding protein EST1A,Humans
BE0002479,N-terminal kinase-like protein,Humans
BE0010036,DMD gene (exon 45 casimersen target site),Humans
BE0011004,Phosphodiesterase 4,Humans
BE0010012,DMD gene (exon 53 viltolarsen target site),Humans
BE0010095,C5a anaphylatoxin chemotactic receptor 1,Humans
BE0009790,ALAS1 mRNA,Humans
BE0010181,Thymic stromal lymphopoietin,Humans
BE0010015,"Cytochrome P450 2C12, female-specific",Rat
BE0009818,P2X purinoceptor 3,Humans
BE0009820,P2X purinoceptor 2,Humans
BE0010573,Claudin-18,Humans
BE0010136,Interferon alpha/beta receptor (IFNAR),Humans
BE0011012,Gastric inhibitory polypeptide receptor,Humans
BE0011013,Interleukin-31 receptor subunit alpha,Humans
BE0010027,IgG heavy chain,
BE0010187,Melanocyte protein PMEL,Humans
BE0010034,Angiopoietin-related protein 3,Humans
BE0010010,Tumor necrosis factor receptor superfamily member 17,Humans
BE0010202,T-cell surface glycoprotein CD3,Humans
BE0010225,Coagulation factor VIII (F8),Humans
BE0009797,Internal limiting membrane (ILM),Humans
BE0010198,Interleukin-1 receptor-like 2,Humans
BE0013736,Dipeptidyl peptidase 1,Humans
BE0010023,Envelope glycoprotein,Zaire ebolavirus (strain Mayinga-76)
BE0027491,Hydroxyacid oxidase 1 mRNA,Humans
BE0011003,Phosphodiesterase 3,Humans
BE0010206,Fusion glycoprotein F0,Human respiratory syncytial virus A (strain RSS-2)
BE0027652,Tetrahydrobiopterin,Humans
BE0011005,Molybdenum cofactor biosynthesis protein 1,Humans
BE0010290,G-protein coupled receptor family C group 5 member D,Humans
BE0010964,Coagulation factor IX (F9),Humans
BE0010442,Menin,Humans
BE0010214,Human Arylsulfatase A mRNA,Humans
BE0010256,"Gaba-gated chloride channel, putative",Pediculus humanus subsp. corporis
BE0010962,Hemoglobin subunit beta,Humans
BE0010308,Granulocyte colony-stimulating factor,Humans
BE0027561,Fusion glycoprotein F0,Human respiratory syncytial virus
BE0010394,Tumor necrosis factor ligand superfamily member 13,Humans
BE0004821,Hyaluronan,Humans
